portfolio_id,farm_id,name,partner_longitude,partner_latitude,area
virtualfarmer.portfolio_521,virtualfarmer.farm_979,Gruysbank,29.17690677579122,-24.9818155,844.26
virtualfarmer.portfolio_533,virtualfarmer.farm_982,Mooigelegen,29.013724429499945,-24.5090765,470.66
virtualfarmer.portfolio_900,virtualfarmer.farm_1393,Elandsdrift,29.205421617959356,-24.941604499999997,1512.4
virtualfarmer.portfolio_900,virtualfarmer.farm_1407,Kleinwaterfontein,29.374316788429056,-25.179907,400.64
virtualfarmer.portfolio_225,virtualfarmer.farm_794,Kalinkor,30.557875524375902,-25.819175,4409.751
virtualfarmer.portfolio_453,virtualfarmer.farm_844,Mercedes,27.70541236666461,-28.572552,479.16
virtualfarmer.portfolio_489,virtualfarmer.farm_1335,Mooilaagte,25.311887377703435,-27.313482,618.13
virtualfarmer.portfolio_321,virtualfarmer.farm_810,Middelburg,26.482257902333252,-27.208067,683.93
virtualfarmer.portfolio_324,virtualfarmer.farm_805,Welkom,26.474084345326908,-28.008762500000003,145.43
virtualfarmer.portfolio_518,virtualfarmer.farm_973,Loskop Noord,29.248526335419733,-24.926568500000002,152.94
virtualfarmer.portfolio_321,virtualfarmer.farm_814,Kransfontein,26.503031821986358,-27.3336435,715.36
virtualfarmer.portfolio_322,virtualfarmer.farm_806,Port Wine,25.530157044427973,-27.713507,2267.96
virtualfarmer.portfolio_889,virtualfarmer.farm_1325,Elandskuil,26.80174518083457,-26.3661665,545.66
virtualfarmer.portfolio_895,virtualfarmer.farm_1368,Vogelstruisknop,26.428687172784354,-26.313408000000003,701.29
virtualfarmer.portfolio_321,virtualfarmer.farm_813,Karoodam,26.514569943065695,-27.26687,573.07
virtualfarmer.portfolio_321,virtualfarmer.farm_815,Doornhoek,26.707763412271113,-27.1322735,997.19
virtualfarmer.portfolio_453,virtualfarmer.farm_843,Erfdeel,27.793248137316397,-28.5956775,2156.96
virtualfarmer.portfolio_884,virtualfarmer.farm_1310,Brakfontein,30.414071200773957,-28.029016499999997,1185.29
virtualfarmer.portfolio_453,virtualfarmer.farm_845,Dunoon,27.790820234308043,-28.773265,4328.12
virtualfarmer.portfolio_888,virtualfarmer.farm_1326,Caledonia,25.219915310352217,-27.177773000000002,278.74
virtualfarmer.portfolio_895,virtualfarmer.farm_1367,Holgat,26.475783890237594,-26.292654499999998,3047.24
virtualfarmer.portfolio_895,virtualfarmer.farm_1409,Leeuwfontein,26.356314726700255,-26.337854999999998,63.76
virtualfarmer.portfolio_99,virtualfarmer.farm_732,India,29.070771073376342,-27.851593,496.86
virtualfarmer.portfolio_91,virtualfarmer.farm_157,Hermanusdeel,28.799107275988142,-27.072145,742.21
virtualfarmer.portfolio_99,virtualfarmer.farm_204,Brink-Westeren,29.047678109449656,-28.148374,297.853
virtualfarmer.portfolio_323,virtualfarmer.farm_809,Welgemeend,25.949810168576462,-27.73288,1027.53
virtualfarmer.portfolio_884,virtualfarmer.farm_1312,Leominster,29.82852302561973,-28.028951499999998,659.44
virtualfarmer.portfolio_527,virtualfarmer.farm_984,Buffelsdoorns,28.643509507792206,-24.43172,352.96
virtualfarmer.portfolio_225,virtualfarmer.farm_1327,Combrink,29.971182838060507,-26.008681000000003,2153.75
virtualfarmer.portfolio_160,virtualfarmer.farm_199,Kleinwater,29.03216875204171,-25.8002805,1065.244
virtualfarmer.portfolio_453,virtualfarmer.farm_1622,Dwarsberg,27.83065656410279,-28.784239,226.67
virtualfarmer.portfolio_521,virtualfarmer.farm_981,Strydkraal,29.722685635310317,-24.504538,2351.23
virtualfarmer.portfolio_321,virtualfarmer.farm_811,Wyoming,26.487754262238198,-27.227512500000003,230.92
virtualfarmer.portfolio_453,virtualfarmer.farm_849,Goede Hoop,27.73497045065367,-28.548038,399.93
virtualfarmer.portfolio_884,virtualfarmer.farm_1315,Strydom,30.37364153187599,-28.0246945,201.53
virtualfarmer.portfolio_884,virtualfarmer.farm_1309,Belleek,30.3405000948735,-28.009157000000002,412.08
virtualfarmer.portfolio_321,virtualfarmer.farm_816,Ulster,26.536867618828452,-27.2688435,453.63
virtualfarmer.portfolio_321,virtualfarmer.farm_812,Vrede,26.50438635736919,-27.2401475,335.54
virtualfarmer.portfolio_202,virtualfarmer.farm_533,Boschhoek,30.42485027397431,-25.805415500000002,796.1
virtualfarmer.portfolio_527,virtualfarmer.farm_985,Driefontein,28.7659853431754,-24.41896,85.34
virtualfarmer.portfolio_750,virtualfarmer.farm_1557,Haakdoorndraai,27.884753391591808,-24.156159000000002,1145.28
virtualfarmer.portfolio_321,virtualfarmer.farm_817,Taaiboschpan,26.68586370702271,-27.3797645,648.78
virtualfarmer.portfolio_323,virtualfarmer.farm_808,Nooitgedacht,26.140167636707055,-27.9145395,1245.92
virtualfarmer.portfolio_884,virtualfarmer.farm_1311,Kankerbos,30.35837966852226,-28.013616499999998,377.4
virtualfarmer.portfolio_900,virtualfarmer.farm_1398,Welgevonden,29.866908378415854,-25.4277665,526.4
virtualfarmer.portfolio_884,virtualfarmer.farm_1314,Ouwklip,30.375897008620683,-28.03861,521.63
virtualfarmer.portfolio_521,virtualfarmer.farm_978,Elandsdrift,29.221988953347527,-24.9232865,637.07
virtualfarmer.portfolio_891,virtualfarmer.farm_1329,Niekerksrust,25.194676529375723,-27.3124205,331.47
virtualfarmer.portfolio_884,virtualfarmer.farm_1313,Lusienne,30.376426236890886,-28.003043499999997,191.21
virtualfarmer.portfolio_254,virtualfarmer.farm_567,Platkop,28.900014872289155,-26.960492000000002,141.15
virtualfarmer.portfolio_127,virtualfarmer.farm_503,Goedgedacht,26.275390330147204,-26.4759495,964.53
virtualfarmer.portfolio_254,virtualfarmer.farm_566,Rusticana,28.914070745888157,-26.9836855,1608.99
virtualfarmer.portfolio_527,virtualfarmer.farm_983,Grootvaley,28.738589849457092,-24.472726,47.55
virtualfarmer.portfolio_254,virtualfarmer.farm_568,Brakspruit,28.815913062480867,-26.944983,1376.65
virtualfarmer.portfolio_254,virtualfarmer.farm_569,Bosjesspruit,28.837334966620617,-27.020813,364.38
virtualfarmer.portfolio_255,virtualfarmer.farm_571,Rusticana,28.914286621477036,-27.0052315,105.01
virtualfarmer.portfolio_979,virtualfarmer.farm_1591,Kalkfontein 77 IO (Port 12),25.950199513312747,-26.190871,364.67
virtualfarmer.portfolio_979,virtualfarmer.farm_1592,Kalkspruit,26.00186908565898,-26.2945955,1966.496
virtualfarmer.portfolio_884,virtualfarmer.farm_1317,Rietvlei,30.405817369919518,-28.068482500000002,222.61
virtualfarmer.portfolio_891,virtualfarmer.farm_1328,Zorgvliet,25.231517358551795,-27.2675315,598.28
virtualfarmer.portfolio_521,virtualfarmer.farm_980,Loskop Noord,29.210084721034384,-24.9665015,246.7
virtualfarmer.portfolio_900,virtualfarmer.farm_1392,Blinkwater,29.84761181088561,-25.410376,298.88
virtualfarmer.portfolio_682,virtualfarmer.farm_1127,Vaal-Harts Settlement A,24.77055884890656,-27.644410999999998,771.42
virtualfarmer.portfolio_979,virtualfarmer.farm_1589,Bloedzuigerspan,25.722911310975817,-26.2405075,911.63
virtualfarmer.portfolio_979,virtualfarmer.farm_1593,Loslapdoorns,25.948389362243333,-26.2508285,1068.47
virtualfarmer.portfolio_893,virtualfarmer.farm_1403,Liefgekozen,30.36969662376128,-26.386129,508.44
virtualfarmer.portfolio_893,virtualfarmer.farm_1402,Rolfontein,29.955384133589888,-26.940048500000003,1131.19
virtualfarmer.portfolio_893,virtualfarmer.farm_1401,Bloemkrans,30.404593783060708,-26.392081,410.42
virtualfarmer.portfolio_900,virtualfarmer.farm_1399,Loskop Noord,29.210084721034384,-24.9665015,246.7
